,true_category,predicted_category
2814,13,13
87423,6,6
2297,8,8
31962,26,26
117588,1,4
29435,26,26
11550,7,7
90308,29,29
101377,18,18
24197,9,9
115465,12,12
44154,1,1
14485,4,23
74617,26,26
66954,11,11
32510,7,7
49415,13,13
63602,24,24
38768,1,1
74422,6,6
12035,4,4
21977,1,1
17376,15,15
9439,4,4
116403,25,25
91015,29,29
121106,1,1
24882,2,4
28431,26,26
36608,4,4
79224,4,4
22729,4,4
100758,6,6
26153,13,13
104021,3,3
4282,2,4
94030,1,1
103292,7,7
75862,19,19
114629,28,28
57157,1,1
50804,7,25
29620,4,4
64780,1,1
77935,17,17
86171,1,1
60023,26,26
27459,15,15
10899,1,1
6105,1,1
62697,4,4
62242,22,22
24013,25,25
84440,4,4
28104,4,4
124105,11,11
4126,1,1
50991,15,15
45862,4,4
93785,11,11
63071,11,11
64738,4,4
97704,1,1
27899,4,4
103084,12,12
63635,9,9
48571,25,25
16227,2,2
30890,1,1
66405,6,4
10981,25,25
54247,11,11
39394,4,4
702,1,1
123422,25,25
37604,4,4
79368,19,19
64381,4,7
91173,11,11
53584,4,4
49669,1,1
59188,19,19
49789,12,12
70420,4,4
109804,30,30
66574,4,4
29537,4,4
109018,12,12
69630,4,4
11570,4,4
27717,6,6
59666,4,4
35356,4,4
79225,7,7
39703,29,29
11132,4,4
105809,4,4
59468,5,5
97645,28,28
109927,1,1
42562,26,4
55074,11,23
35181,1,1
24362,4,4
76692,7,7
56956,4,4
42841,4,4
110849,25,25
94076,28,28
74876,6,6
97029,16,16
70999,24,24
65981,26,26
15879,17,17
70413,23,23
75105,1,1
82997,10,10
7209,8,8
42430,1,1
44455,22,22
24585,1,1
122377,6,6
83477,26,28
48079,4,4
42883,16,16
54484,5,10
618,2,2
14335,1,1
85004,10,10
15865,4,4
66593,26,26
40432,4,4
59266,22,22
100506,22,22
51555,7,7
58437,4,4
8085,9,9
87109,1,1
42609,7,7
24177,20,20
117216,1,1
14320,20,20
87032,25,25
28438,4,4
19764,15,4
69348,4,4
50320,5,25
75075,6,19
12556,1,1
63858,25,25
84032,15,15
47534,4,4
113409,23,23
32186,24,24
106961,3,3
79205,8,4
60219,4,4
66853,26,18
1189,4,4
30546,23,23
104661,3,3
104780,7,7
33781,9,4
43067,8,8
23540,1,1
28019,4,4
77008,4,4
81250,6,6
61647,25,25
51865,24,24
3699,9,9
122228,4,4
4699,12,12
7738,6,6
119349,0,0
16233,2,2
122435,25,25
52976,11,4
114668,29,29
10338,18,18
6790,11,4
20235,17,17
4399,4,4
119734,9,9
19754,1,1
92955,18,18
114933,25,25
68871,1,1
41346,26,26
730,8,8
56428,4,4
67318,4,4
19117,4,4
62209,1,1
69608,7,7
48015,11,11
4831,1,1
41061,26,26
78726,3,23
15392,2,2
23716,7,7
70484,4,4
88004,8,4
73333,25,25
43036,8,8
101893,11,11
20194,2,2
41241,4,4
57972,4,4
84535,10,10
265,4,4
5169,4,4
24103,25,25
70041,20,20
11387,14,14
14881,9,9
52554,4,4
34080,26,26
33269,6,1
14667,2,2
26587,3,3
17308,4,4
112811,10,10
33820,4,4
74244,23,23
124736,11,11
119398,30,30
7307,8,1
116389,7,7
27976,1,1
31991,4,4
63950,6,6
474,4,4
119155,4,4
102723,20,20
122354,4,4
118539,3,3
41233,8,8
98200,20,20
89227,8,8
36934,4,4
76297,13,13
59378,6,6
91335,11,11
25514,4,4
50531,4,4
97762,6,6
20196,2,4
5998,11,11
52417,4,4
76419,6,6
72527,5,5
95374,20,20
110652,12,12
62772,20,20
106169,4,4
106066,11,9
80806,13,4
4709,4,4
19071,4,4
20824,21,21
29946,4,4
35419,20,20
72800,10,10
118019,30,30
24436,20,20
96057,20,20
39948,14,11
70197,9,9
31402,26,26
65970,4,4
18612,4,4
120754,4,4
116832,20,20
65273,4,4
113422,28,28
83243,21,21
64719,4,4
111180,15,15
46085,0,0
90795,9,9
51725,4,4
79067,4,4
8285,4,4
295,1,1
100432,15,15
53231,4,4
80495,4,4
31677,20,20
71053,1,1
56205,1,1
88618,15,15
74061,1,1
80473,13,13
32466,4,4
99050,28,28
61329,25,25
114977,4,4
76331,18,18
85532,14,14
108150,7,20
12597,2,2
42574,4,4
81714,4,4
110486,18,18
2299,4,4
25366,11,11
33821,18,18
68534,8,1
67124,3,3
115790,12,1
117824,20,20
92439,29,29
57850,1,1
63284,4,4
91017,3,3
60869,17,17
4938,4,4
100419,28,4
52339,4,4
77815,4,4
33544,9,9
22478,1,1
78226,17,4
72645,1,1
58278,11,11
117004,12,12
21175,24,24
108813,3,3
108664,11,11
39576,7,7
55442,3,3
16678,1,1
27439,6,6
2877,8,8
100051,28,28
72477,24,24
41055,8,8
35309,6,6
32489,4,4
95814,16,16
23367,11,11
123685,12,12
28098,4,4
49182,4,4
38579,7,7
89172,28,26
35289,4,4
80661,1,1
4082,12,12
98105,23,23
2186,4,4
32619,1,1
76244,4,4
19591,20,20
35312,4,4
13548,24,24
96533,15,15
102628,20,20
37178,13,13
32667,4,4
122111,28,28
41618,4,4
13953,20,20
32071,4,4
61823,4,4
89802,1,1
28254,8,8
31486,6,7
85758,1,1
124391,3,3
14649,1,1
102418,15,15
74372,1,1
63714,5,5
38954,4,4
41789,4,4
25305,1,4
116927,7,7
123713,9,9
107716,18,18
77998,4,4
70903,22,22
107839,1,1
14545,15,15
103225,28,28
16460,25,25
85932,15,15
108019,18,18
43367,4,4
29043,10,10
12067,4,4
87658,4,25
48468,24,24
119069,10,10
97721,28,28
96745,15,15
114366,20,20
73792,21,21
56726,4,4
84017,4,4
115352,29,29
83877,5,5
36663,10,10
11979,4,4
56604,3,4
22389,10,10
72523,21,21
20573,24,24
57129,4,4
36259,4,4
89469,9,9
88581,1,1
30187,20,20
107207,28,28
60987,4,4
38476,13,13
107428,24,24
90317,28,28
1213,4,4
57664,1,1
24382,4,4
104877,8,25
112420,4,4
63899,0,0
121012,29,29
30479,4,4
37592,0,0
48111,26,26
88490,30,30
109929,4,7
47290,1,1
15274,4,4
66665,12,12
118179,25,25
29549,11,11
5119,1,1
74245,14,14
102888,1,1
116988,28,28
28136,8,8
60770,1,1
116065,25,25
103617,1,1
114340,19,19
103350,25,25
114382,3,20
32929,4,7
119480,16,16
58004,10,10
107816,7,7
113610,8,8
64299,1,1
55115,1,1
18641,4,4
58196,4,4
82777,26,26
7930,1,1
69731,1,1
123891,0,0
77549,4,4
39436,8,8
91526,22,22
87373,25,25
5309,1,1
81868,13,13
2522,13,13
3015,4,4
58020,15,15
112281,5,5
28676,6,4
123385,4,4
62192,6,6
47103,27,27
111807,11,11
9932,8,8
36789,4,4
95577,20,20
97226,27,27
49448,26,26
79835,4,4
69974,10,1
77367,14,14
39838,26,26
59245,4,4
26541,5,5
40116,4,4
87480,7,7
112721,15,15
55128,26,26
44972,14,14
124545,24,24
89887,18,19
47885,6,6
45030,9,9
52759,26,26
39578,12,12
107337,4,4
12110,1,1
26664,26,4
24266,9,9
73004,4,4
7862,1,1
75098,27,27
67079,4,4
43208,4,4
118265,15,15
61830,4,4
110662,25,25
5903,4,8
53795,9,9
119835,4,4
14762,7,7
31306,26,26
86330,12,12
85534,4,4
116118,30,30
91758,15,15
81607,3,3
65193,20,20
70838,16,16
45338,21,21
116261,25,25
11747,13,13
104760,0,0
95870,20,20
55824,22,22
2868,6,6
113495,1,1
87740,9,9
110292,13,13
38847,8,8
40688,6,6
79016,10,10
56217,4,4
80761,4,4
117576,10,10
88181,17,17
83709,0,0
28616,4,23
75722,13,13
43170,20,20
85698,21,21
100004,5,5
121064,29,29
11504,1,1
19530,4,4
101325,22,22
53960,0,0
103776,10,10
26494,4,4
5928,4,4
50297,22,22
44270,4,4
17183,1,1
43279,5,5
98088,29,25
56465,24,24
119473,4,4
24092,11,11
88337,11,11
79438,14,14
83263,9,9
12395,4,4
20749,23,23
91523,30,30
98951,1,1
83334,0,0
60933,4,4
91383,1,1
120294,9,9
46331,4,4
45453,4,4
29242,7,7
124127,7,7
73116,0,0
95166,28,28
22886,4,4
58732,0,0
103703,29,29
103849,15,15
74914,1,1
93303,1,1
118245,28,28
6468,5,5
14984,22,22
18500,15,15
27781,4,4
67618,4,4
76568,1,1
71999,1,1
46869,5,5
37838,8,4
124763,13,13
40201,0,4
28486,4,4
50132,26,4
105253,25,25
88189,15,15
66928,6,1
57343,1,1
71239,4,23
7854,12,12
73650,26,26
19707,2,4
101809,8,8
113266,19,19
36260,4,4
115094,23,23
49443,5,5
57112,19,19
84497,4,4
24018,7,4
89482,19,19
98441,30,30
117458,23,23
57644,4,4
54798,16,16
65989,5,5
107884,8,8
111486,28,28
89231,9,9
40783,1,1
73835,14,14
64055,25,25
98128,9,4
41651,11,11
95631,1,1
33985,26,26
123148,12,12
12577,1,1
69680,4,4
80296,1,1
98903,28,28
121535,24,24
77329,4,4
73871,1,1
10169,3,3
49710,4,4
64968,22,22
78490,0,0
33753,26,26
121859,25,25
79873,19,19
38615,9,9
28601,25,25
74734,26,26
11069,4,4
68564,1,1
36554,9,9
69075,10,10
107076,25,25
35254,11,11
89009,1,1
29701,4,4
12766,24,24
115925,6,6
17859,1,1
46441,21,21
112446,7,7
60257,4,4
32877,1,1
58091,9,9
103129,1,9
50329,12,12
18115,4,4
53672,26,26
59752,27,27
33604,9,9
16657,4,4
106613,25,25
120045,0,0
78599,1,1
4422,2,2
31867,26,26
37155,4,4
54185,1,1
116708,4,4
6010,8,8
79238,4,4
57363,1,1
21413,4,4
7284,4,4
72196,28,28
24602,25,25
100984,23,23
50999,6,6
110499,15,15
113465,20,20
104410,25,25
98084,13,13
27687,3,4
86945,27,10
79972,1,1
42743,4,4
86244,9,9
50399,12,4
122055,25,25
38782,25,25
109284,9,9
83936,25,25
102414,11,11
94236,30,30
58345,1,1
80627,0,0
94916,12,12
18248,4,4
79289,4,4
101472,12,12
11645,4,4
48168,1,1
46196,4,4
60743,14,14
59920,4,4
14479,4,4
86929,1,1
106303,4,4
6567,1,1
37517,9,1
5130,9,9
8730,22,22
111605,20,20
100707,10,10
50938,7,7
110309,12,12
57182,11,11
95087,1,1
87679,28,28
48434,26,26
60319,4,4
93512,25,25
56208,6,6
81715,8,8
40470,4,4
20302,4,4
19287,20,20
102794,1,1
116295,3,3
109618,4,4
8608,2,2
84210,14,20
1047,9,9
51462,4,4
76723,4,4
13373,0,0
13961,7,7
61312,4,4
20627,4,4
98955,15,15
41130,4,4
56282,0,0
72705,25,25
57478,4,4
35633,8,4
50566,4,4
68328,5,5
104844,28,28
30555,7,7
40490,23,4
86877,28,28
107848,1,1
118622,10,10
100202,9,9
38048,4,4
95931,25,25
13363,4,4
46200,4,4
82812,13,13
7635,2,2
85625,27,27
78057,1,1
53455,25,4
48038,6,6
85901,15,15
114891,29,29
27876,20,20
74077,26,26
109912,11,11
32560,8,4
35199,26,15
953,6,6
53635,25,25
17377,6,6
123550,23,23
16947,4,4
10873,4,4
95935,11,11
49397,27,27
73521,10,10
107304,20,20
118664,30,30
43414,20,20
59649,4,4
50645,3,3
116871,12,12
53736,4,4
12621,20,20
108461,0,0
110273,4,4
86617,15,15
51562,17,17
35615,4,4
12526,4,4
75255,1,1
105034,4,4
97093,1,1
119466,15,15
26193,25,25
33019,25,25
13933,4,4
94846,1,1
91928,3,3
106926,20,20
115617,20,20
87138,4,4
94976,16,16
86510,24,24
73456,4,4
98325,12,12
5095,1,1
108561,11,11
107961,4,4
110167,27,27
84687,4,4
30310,8,8
101011,28,28
124219,3,3
23637,2,26
15464,4,4
59392,4,4
61107,7,7
32685,5,5
4680,4,4
72803,8,25
109320,30,1
9239,25,25
15724,2,2
47203,8,4
64053,25,25
58516,4,4
84243,4,4
92893,7,7
63563,9,9
99353,25,25
83655,5,5
99906,8,8
96695,23,23
104274,25,25
113062,4,6
96237,28,28
115862,23,23
16234,2,2
86434,30,30
27053,4,4
58439,7,4
112264,1,1
31015,4,4
103006,1,1
57224,9,9
17295,9,9
26087,8,8
104082,0,0
32100,25,25
79080,4,4
83390,4,4
90206,4,5
80444,17,4
76887,13,13
109812,5,5
116791,18,18
106143,7,7
78129,10,10
58895,22,22
43695,20,20
53141,1,1
115443,24,24
117187,18,18
53215,27,4
52346,4,4
81114,4,4
118364,0,0
57597,3,3
111513,25,25
80189,14,14
35473,26,4
72898,11,11
115060,4,4
78516,4,4
111801,23,23
21262,4,4
50792,10,10
39193,10,10
45737,4,4
20333,9,9
14598,1,1
59942,12,12
56945,25,25
97335,23,23
60764,4,4
87206,1,1
85274,9,9
35336,9,9
10697,24,24
104709,13,13
5007,10,10
8965,5,5
25554,4,4
42698,4,4
99631,19,19
38142,4,4
99289,11,11
69973,7,7
54355,24,24
72426,4,4
90943,24,24
46997,21,21
31529,24,24
49618,4,4
32906,4,4
33389,9,9
87573,0,0
64470,1,1
113698,30,30
95471,18,18
72028,13,13
62161,26,26
122179,4,4
65803,4,4
113712,12,12
61498,21,1
111835,11,11
43865,10,10
12153,4,4
120205,22,1
31044,4,4
70645,26,26
113245,5,5
48885,19,19
32303,26,26
46279,1,1
102586,16,16
21501,4,4
67402,4,4
24429,14,14
15725,2,2
118107,17,17
104912,9,9
27028,20,20
62039,1,1
22637,25,25
116356,10,10
124680,25,25
9988,1,1
82556,7,7
87952,15,15
91366,25,25
112210,28,28
71943,4,4
41052,16,4
41780,6,6
6009,9,9
64937,6,6
46756,1,1
105406,0,0
9377,9,9
48243,1,1
796,4,4
24573,2,2
69816,14,14
118296,4,11
35514,8,8
4729,1,1
36221,26,26
111028,24,24
81476,0,0
76605,21,21
57444,11,11
15576,7,6
19064,4,4
102074,5,0
103053,15,15
110311,30,30
79690,4,4
20503,20,20
113256,25,25
54164,4,4
85664,1,1
4931,6,6
19083,15,15
53347,12,12
39985,9,4
43658,4,4
57502,1,1
111697,4,4
13130,4,4
75853,1,20
18520,6,4
87758,1,1
91365,7,7
12276,8,8
17980,23,23
51023,22,22
17895,9,9
108849,1,1
97761,24,24
83467,15,15
88722,18,18
9922,4,4
4636,4,4
4513,1,1
36318,26,26
108607,1,12
84998,13,13
37120,25,1
33736,1,1
38223,21,21
110490,11,25
92942,25,25
50221,1,1
103622,6,6
92128,0,0
5111,1,1
91171,7,7
112548,15,4
21599,13,13
78835,14,14
36682,4,4
99828,4,4
48054,4,4
103847,11,11
121911,4,4
26908,1,1
112916,25,25
100030,4,28
9962,7,4
99601,7,7
110549,7,4
28827,25,25
117205,1,1
44881,1,1
19869,1,1
78531,1,1
36933,4,4
108951,12,12
51526,4,4
112343,25,25
124946,4,4
89561,8,25
27543,4,4
43754,8,8
38330,0,0
20158,25,25
59302,26,26
109668,9,9
94393,10,10
96206,28,4
98310,11,11
7007,11,11
26569,4,4
34236,4,4
57421,26,26
50815,15,15
123873,0,0
32773,4,4
92762,23,23
109281,11,11
96252,4,4
93463,20,20
14300,6,6
53870,26,26
120602,20,20
25142,18,18
68062,16,16
123220,1,1
50743,4,4
19406,23,23
96043,15,15
2788,4,4
81482,8,8
85301,4,4
21504,4,4
52873,1,1
118956,9,9
47822,26,26
14778,1,1
105887,25,25
17906,4,4
105278,28,28
83503,28,28
1003,13,13
29064,1,1
43985,25,25
40419,4,4
93761,30,30
82125,4,4
88433,28,28
37374,4,4
98912,20,20
60170,4,4
8371,22,22
36078,24,24
40246,4,4
90775,0,0
62431,4,14
98788,1,1
90402,25,25
17976,23,23
98569,18,18
87913,4,4
69221,25,25
10571,4,4
119841,1,1
118384,10,10
1675,1,1
59639,10,10
45464,9,4
61809,13,13
36073,9,4
46613,4,4
107352,25,25
5087,10,10
84129,10,10
5270,6,6
8864,4,4
37688,22,22
71594,1,1
41982,8,8
10980,4,4
37859,4,4
43126,4,4
57309,4,4
12925,13,13
82707,1,1
82077,4,4
113790,20,20
110583,11,24
85651,10,10
102611,11,29
82796,29,24
115627,23,23
72897,8,8
6882,4,4
92398,22,22
34974,4,4
57347,4,4
47302,1,1
11668,6,6
65734,4,4
2125,9,9
62179,4,4
90711,30,1
75702,4,8
25303,2,26
65147,6,6
86108,24,24
98776,19,19
60248,4,4
108310,1,1
111227,27,27
15884,7,7
24187,9,9
85741,10,10
1022,4,4
59343,27,27
91673,24,24
123179,1,1
88190,6,6
113570,23,23
18498,4,4
250,4,4
11047,4,4
79280,7,7
114147,23,23
37955,7,7
68762,5,5
87302,4,4
30913,20,20
95223,25,25
74156,14,14
23904,4,4
4559,1,1
3848,7,7
38213,1,4
36974,25,25
89264,4,4
28043,1,1
18278,12,12
108827,10,10
22541,4,4
91278,11,11
13069,11,7
85105,22,22
116482,28,28
60026,5,5
20295,4,4
117222,23,23
45165,6,6
110455,22,22
4779,4,4
3149,4,4
3619,4,4
4419,1,1
80579,13,13
3,1,1
83660,4,4
86515,11,11
28089,25,25
96152,4,4
36856,10,10
27069,6,6
26072,25,25
107305,15,15
121138,25,25
76995,4,4
89166,9,9
119103,9,9
106276,7,4
57456,12,12
24327,25,25
87622,12,12
124904,0,0
75488,4,4
65959,4,4
41079,4,4
92966,23,23
6753,2,2
70208,1,1
2844,16,16
19402,1,1
109626,25,25
66710,4,4
62186,4,4
47264,4,4
86505,15,15
29138,4,4
3944,1,1
93462,1,1
48740,4,4
31224,1,1
50480,25,25
28116,1,1
81211,4,4
52560,25,25
114374,25,1
116493,10,10
72428,23,23
12488,10,10
110605,29,29
79373,4,4
30536,8,8
7126,4,4
45188,4,4
45756,4,4
44655,4,4
120921,13,4
1978,18,18
41297,10,10
116067,15,15
61689,16,16
122593,27,27
28970,24,24
48227,18,18
8317,9,9
99399,27,27
118222,4,4
62732,4,4
8795,1,1
27647,8,8
119595,1,1
58767,4,4
114839,11,11
72685,25,25
27812,4,13
15242,14,4
62913,11,11
15277,20,20
2924,1,1
62304,11,11
116258,24,24
28971,0,0
98990,30,30
123142,16,16
34168,8,4
43920,1,1
3047,6,6
87839,20,29
71252,6,6
117852,11,4
110322,28,28
86680,11,11
18954,4,4
34745,1,1
26500,4,4
122124,7,7
115236,0,0
80371,1,7
98457,7,7
29135,4,4
34921,26,26
50092,10,10
104930,1,1
71955,4,4
49062,4,4
46630,25,25
93208,28,28
105144,3,3
7760,17,4
77443,9,9
49344,4,4
29247,4,4
60015,1,1
91885,9,9
92771,3,3
64905,20,20
45894,21,21
38205,4,4
103645,25,25
67440,6,6
43710,8,8
69173,3,3
42461,1,1
36013,4,4
90765,16,16
82571,5,5
108376,4,4
524,4,4
37715,1,1
105960,28,28
31190,24,24
59260,4,4
3292,1,1
105691,4,4
15756,6,10
121879,5,4
34190,9,9
72906,14,14
44272,26,26
3674,5,5
109382,7,14
28838,26,26
98222,7,7
108074,11,11
29111,9,9
10551,8,8
91327,6,6
52901,14,14
84592,1,1
104964,12,12
103924,28,28
104103,4,4
60544,1,1
111333,11,11
15257,1,1
44995,15,15
28153,11,11
69691,1,1
68715,10,10
50875,11,11
32582,7,20
51278,1,1
76580,25,25
101707,4,4
99663,4,4
67725,4,4
69342,22,22
39966,23,23
97297,15,15
38456,28,28
24768,2,2
67765,12,12
48496,23,23
84955,13,4
108885,25,25
73722,10,10
72033,4,4
56954,4,4
120365,13,13
37767,1,1
112242,18,18
106467,20,20
53069,4,4
6201,5,5
116968,10,10
97004,11,11
90616,11,11
119842,11,11
13393,1,1
107362,8,8
25330,0,0
72568,4,4
3132,13,13
71141,25,25
44074,1,1
116224,12,12
37810,7,7
5020,4,4
11006,4,4
79073,16,16
86972,29,29
56082,22,22
122955,20,20
118704,17,17
84890,1,1
13726,2,4
95848,25,25
49163,24,24
116071,7,7
119128,12,12
79825,5,5
69200,9,9
35799,4,4
98346,15,15
50777,25,10
118779,20,20
120079,28,28
99829,13,13
66053,11,11
78936,7,7
80697,4,4
70745,12,12
106741,4,4
13709,7,20
37866,4,4
79418,13,13
56380,26,26
124642,23,23
53429,4,4
92530,17,17
3116,4,4
103112,9,9
82826,10,10
28472,26,26
89892,11,11
124104,18,18
64464,4,4
87449,28,28
7278,4,4
50045,4,4
80088,1,4
97692,25,25
18887,12,12
72000,1,1
60651,4,4
48441,27,27
20648,9,9
31333,4,4
30787,9,9
75996,16,16
124380,0,0
100514,23,23
111570,16,16
102415,4,10
112427,25,25
74614,26,26
60230,4,4
23080,23,23
16316,4,4
63395,27,27
28056,1,1
23857,4,4
7895,4,4
7302,5,5
21624,23,23
288,4,4
45011,4,4
33767,4,4
86101,1,1
16232,2,2
33331,6,6
79055,4,4
116570,28,28
88512,11,11
47056,29,29
51456,6,0
110477,25,25
27576,4,4
96149,3,3
112315,28,28
18726,2,2
34375,4,4
15440,9,9
64846,8,8
33802,4,4
56476,27,27
94872,15,15
111458,8,8
96757,23,23
91776,11,11
68986,9,9
28654,4,4
42168,22,22
36506,10,10
119860,20,20
120792,1,1
56226,9,9
40608,4,4
56664,4,4
93046,4,4
37562,4,4
106916,6,28
63536,13,13
106644,1,1
93218,28,28
21006,9,25
37870,4,4
46498,20,20
80341,1,1
90010,9,9
17008,2,2
52014,4,4
74983,5,5
21693,1,1
102190,29,29
51433,4,4
102934,11,11
100538,9,9
8375,4,4
42247,4,10
88317,1,1
55987,14,14
22726,23,23
17247,4,4
70170,1,1
101631,4,4
66949,9,9
70303,1,1
91691,0,0
70552,25,25
62783,6,6
106678,11,11
99792,25,25
27191,20,20
57810,4,4
92730,9,9
108711,4,4
90656,28,28
83215,1,1
93168,7,7
99945,1,1
28816,4,4
40350,20,20
34863,6,6
21089,4,4
118598,22,22
88374,1,1
42390,4,4
4362,1,1
38146,10,10
53924,1,1
943,9,9
93488,20,20
24909,13,13
59190,0,0
55445,26,28
68644,4,4
91605,5,5
6261,1,1
70785,14,14
124832,7,7
124615,3,3
122648,13,13
86228,7,25
102096,9,9
68473,4,4
36093,20,20
38486,1,1
70230,11,4
55577,1,1
102051,24,24
39667,23,23
47353,0,0
38265,1,1
33599,4,4
6662,17,17
77503,11,11
90617,4,4
103697,15,15
101741,28,28
102365,28,4
6392,1,1
40322,4,4
117786,23,23
105998,5,5
94173,12,12
44026,4,4
116991,1,1
60224,7,7
31853,4,4
120138,1,1
36402,4,4
90690,9,9
116399,12,12
34461,1,1
63223,4,10
93707,4,4
71228,4,4
98815,25,25
107888,30,30
65531,4,4
73280,7,7
63875,4,4
28501,14,14
2344,4,4
111123,29,29
35190,9,9
34772,4,4
123370,29,29
7594,1,1
44463,1,1
20084,1,1
73775,11,4
100583,11,11
92233,25,25
73964,4,4
103043,10,10
63961,10,4
12082,20,20
48950,17,17
9423,8,8
88049,15,15
52538,26,26
98777,3,3
110770,15,15
30572,1,1
123474,4,4
36781,1,1
113476,15,15
96632,30,30
756,1,1
114213,4,4
122104,3,12
67205,4,4
86725,6,6
22571,4,4
94630,15,15
111556,10,10
65487,4,4
80099,4,4
107359,25,25
50569,15,15
114343,10,10
36862,9,9
85323,26,26
76378,1,1
106024,15,15
48930,9,9
93118,30,30
88937,9,9
122346,7,7
11895,7,7
43900,4,4
5831,10,10
13852,5,5
72324,11,11
61459,1,1
94497,11,11
14666,2,2
120957,25,25
91342,4,4
92863,25,25
96215,9,9
77251,24,24
69355,4,4
61059,25,25
46658,4,4
62291,1,29
109350,7,25
107676,20,20
28627,4,4
5603,4,4
81916,4,13
61757,13,4
96298,30,30
119159,4,4
35824,4,4
110416,3,3
26420,26,26
91422,29,29
90980,25,25
110474,11,11
97595,4,4
46184,4,4
71593,25,25
66765,4,4
84004,10,10
111834,4,4
37518,4,4
94226,4,4
93508,0,0
95030,4,4
117773,4,4
15923,4,4
10475,18,18
3831,2,4
77645,27,27
30315,13,13
83341,19,19
2603,4,4
117527,25,25
18333,20,20
6757,4,13
54114,4,4
62387,9,9
79881,4,4
49171,9,9
75825,1,1
63167,26,26
66811,4,4
72167,1,1
23186,4,4
11557,8,8
27602,9,9
75861,11,11
83882,5,5
65331,13,13
81392,24,24
91629,15,15
27471,21,21
28197,7,7
121485,12,12
95592,10,10
19370,4,4
74079,26,26
56062,4,4
29976,25,25
50239,9,9
91520,4,4
14421,7,7
119118,4,4
27456,4,4
33280,1,1
116207,25,15
29505,4,13
56975,26,26
90785,15,15
29719,26,26
121062,27,27
94125,12,12
84409,24,24
22481,4,4
103036,5,5
69352,4,4
91388,4,4
124929,1,1
87152,1,1
7380,14,14
97374,25,25
17056,4,4
61019,6,6
99193,1,1
110789,10,10
64906,9,9
45773,26,26
40335,0,0
85626,13,13
73286,14,14
94821,5,0
69566,6,6
78022,9,9
75936,11,11
85742,0,0
52738,4,4
34530,4,4
49906,3,3
10329,4,4
85718,1,1
78005,25,25
62801,4,4
98294,15,15
14236,23,23
118630,30,30
45844,4,4
