,true_category,predicted_category
13961,7,4
61312,4,4
20627,4,4
98955,15,4
41130,4,4
56282,0,4
72705,25,4
57478,4,4
35633,8,4
50566,4,4
68328,5,4
104844,28,4
30555,7,4
40490,23,4
86877,28,4
107848,1,1
118622,10,4
100202,9,4
38048,4,4
95931,25,4
13363,4,4
46200,4,4
82812,13,4
7635,2,4
85625,27,1
78057,1,1
53455,25,4
48038,6,4
85901,15,4
114891,29,4
27876,20,4
74077,26,4
109912,11,4
32560,8,4
35199,26,4
953,6,1
53635,25,4
17377,6,4
123550,23,4
16947,4,4
10873,4,4
95935,11,4
49397,27,4
73521,10,4
107304,20,4
118664,30,4
43414,20,4
59649,4,4
50645,3,4
116871,12,4
53736,4,4
12621,20,4
108461,0,4
110273,4,4
86617,15,4
51562,17,1
35615,4,4
12526,4,4
75255,1,4
105034,4,4
97093,1,1
119466,15,4
26193,25,4
33019,25,4
13933,4,4
94846,1,4
91928,3,4
106926,20,4
115617,20,4
87138,4,4
94976,16,1
86510,24,4
73456,4,4
98325,12,4
5095,1,1
108561,11,4
107961,4,4
110167,27,4
84687,4,4
30310,8,4
101011,28,4
124219,3,4
23637,2,4
15464,4,4
59392,4,4
61107,7,4
32685,5,4
4680,4,4
72803,8,4
109320,30,1
9239,25,4
15724,2,4
47203,8,4
64053,25,25
58516,4,4
84243,4,4
92893,7,4
63563,9,4
99353,25,4
83655,5,4
99906,8,1
96695,23,4
104274,25,4
113062,4,4
96237,28,4
115862,23,4
16234,2,4
86434,30,4
27053,4,4
58439,7,4
112264,1,4
31015,4,4
103006,1,1
57224,9,4
17295,9,4
26087,8,4
104082,0,4
32100,25,4
79080,4,4
83390,4,4
90206,4,4
80444,17,4
76887,13,4
109812,5,4
116791,18,4
106143,7,4
78129,10,4
58895,22,1
43695,20,1
53141,1,1
115443,24,4
117187,18,4
53215,27,4
52346,4,4
81114,4,4
118364,0,4
57597,3,4
111513,25,4
80189,14,4
35473,26,4
72898,11,4
115060,4,4
78516,4,4
111801,23,4
21262,4,4
50792,10,10
39193,10,4
45737,4,4
20333,9,9
14598,1,1
59942,12,4
56945,25,4
97335,23,4
60764,4,4
87206,1,4
85274,9,4
35336,9,4
10697,24,4
104709,13,4
5007,10,4
8965,5,4
25554,4,4
42698,4,4
99631,19,4
38142,4,4
99289,11,4
69973,7,7
54355,24,4
72426,4,4
90943,24,4
46997,21,4
31529,24,4
49618,4,4
32906,4,4
33389,9,1
87573,0,1
64470,1,1
113698,30,4
95471,18,4
72028,13,4
62161,26,4
122179,4,4
65803,4,4
113712,12,4
61498,21,1
111835,11,4
43865,10,4
12153,4,4
120205,22,1
31044,4,4
70645,26,4
113245,5,4
48885,19,4
32303,26,4
46279,1,1
102586,16,4
21501,4,4
67402,4,4
24429,14,4
15725,2,4
118107,17,4
104912,9,4
27028,20,4
62039,1,4
22637,25,25
116356,10,4
124680,25,4
9988,1,1
82556,7,4
87952,15,4
91366,25,4
112210,28,4
71943,4,4
41052,16,4
41780,6,4
6009,9,4
64937,6,1
46756,1,1
105406,0,4
9377,9,4
48243,1,1
796,4,4
24573,2,4
69816,14,4
118296,4,4
35514,8,4
4729,1,1
36221,26,4
111028,24,4
81476,0,1
76605,21,4
57444,11,4
15576,7,4
19064,4,4
102074,5,4
103053,15,4
110311,30,4
79690,4,4
20503,20,4
113256,25,4
54164,4,4
85664,1,1
4931,6,4
19083,15,4
53347,12,4
39985,9,4
43658,4,4
57502,1,1
111697,4,4
13130,4,4
75853,1,4
18520,6,4
87758,1,1
91365,7,4
12276,8,4
17980,23,4
51023,22,1
17895,9,4
108849,1,1
97761,24,1
83467,15,4
88722,18,4
9922,4,4
4636,4,4
4513,1,4
36318,26,4
108607,1,4
84998,13,4
37120,25,4
33736,1,1
38223,21,1
110490,11,4
92942,25,4
50221,1,1
103622,6,4
92128,0,4
5111,1,1
91171,7,4
112548,15,4
21599,13,4
78835,14,1
36682,4,4
99828,4,4
48054,4,4
103847,11,4
121911,4,4
26908,1,1
112916,25,4
100030,4,4
9962,7,4
99601,7,4
110549,7,4
28827,25,4
117205,1,1
44881,1,1
19869,1,4
78531,1,1
36933,4,4
108951,12,4
51526,4,4
112343,25,4
124946,4,4
89561,8,4
27543,4,4
43754,8,4
38330,0,4
20158,25,4
59302,26,4
109668,9,4
94393,10,4
96206,28,4
98310,11,4
7007,11,4
26569,4,4
34236,4,4
57421,26,4
50815,15,4
123873,0,4
32773,4,4
92762,23,4
109281,11,4
96252,4,4
93463,20,4
14300,6,4
53870,26,4
120602,20,4
25142,18,4
68062,16,4
123220,1,4
50743,4,4
19406,23,4
96043,15,4
2788,4,4
81482,8,4
85301,4,4
21504,4,4
52873,1,4
118956,9,4
47822,26,4
14778,1,1
105887,25,4
17906,4,4
105278,28,4
83503,28,4
1003,13,4
29064,1,1
43985,25,4
40419,4,4
93761,30,4
82125,4,4
88433,28,4
37374,4,4
98912,20,1
60170,4,4
8371,22,4
36078,24,4
40246,4,4
90775,0,4
62431,4,4
98788,1,1
90402,25,4
17976,23,4
98569,18,4
87913,4,4
69221,25,4
10571,4,4
119841,1,1
118384,10,4
1675,1,4
59639,10,4
45464,9,4
61809,13,4
36073,9,4
46613,4,4
107352,25,4
5087,10,4
84129,10,4
5270,6,1
8864,4,4
37688,22,1
71594,1,1
41982,8,4
10980,4,4
37859,4,4
43126,4,4
57309,4,4
12925,13,4
82707,1,1
82077,4,4
113790,20,4
110583,11,4
85651,10,4
102611,11,4
82796,29,4
115627,23,4
72897,8,4
6882,4,4
92398,22,4
34974,4,4
57347,4,4
47302,1,4
11668,6,4
65734,4,4
2125,9,1
62179,4,4
90711,30,1
75702,4,4
25303,2,4
65147,6,1
86108,24,4
98776,19,4
60248,4,4
108310,1,4
111227,27,4
15884,7,4
24187,9,4
85741,10,4
1022,4,4
59343,27,4
91673,24,4
123179,1,1
88190,6,1
113570,23,4
18498,4,4
250,4,4
11047,4,4
79280,7,4
114147,23,4
37955,7,4
68762,5,4
87302,4,4
30913,20,1
95223,25,4
74156,14,4
23904,4,4
4559,1,1
3848,7,4
38213,1,4
36974,25,4
89264,4,4
28043,1,1
18278,12,4
108827,10,4
22541,4,4
91278,11,4
13069,11,4
85105,22,4
116482,28,4
60026,5,4
20295,4,4
117222,23,1
45165,6,4
110455,22,4
4779,4,4
3149,4,4
3619,4,4
4419,1,4
80579,13,4
3,1,4
83660,4,4
86515,11,4
28089,25,1
96152,4,4
36856,10,4
27069,6,4
26072,25,4
107305,15,4
121138,25,4
76995,4,4
89166,9,1
119103,9,4
106276,7,4
57456,12,4
24327,25,4
87622,12,4
124904,0,4
75488,4,4
65959,4,4
41079,4,4
92966,23,4
6753,2,4
70208,1,1
2844,16,4
19402,1,1
109626,25,4
66710,4,4
62186,4,4
47264,4,4
86505,15,4
29138,4,4
3944,1,1
93462,1,4
48740,4,4
31224,1,1
50480,25,4
28116,1,1
81211,4,4
52560,25,4
114374,25,4
116493,10,4
72428,23,4
12488,10,4
110605,29,4
79373,4,4
30536,8,4
7126,4,4
45188,4,4
45756,4,4
44655,4,4
120921,13,4
1978,18,4
41297,10,4
116067,15,4
61689,16,4
122593,27,4
28970,24,4
48227,18,4
8317,9,4
99399,27,4
118222,4,4
62732,4,4
8795,1,4
27647,8,4
119595,1,1
58767,4,4
114839,11,4
72685,25,4
27812,4,4
15242,14,4
62913,11,4
15277,20,4
2924,1,1
62304,11,4
116258,24,4
28971,0,4
98990,30,4
123142,16,4
34168,8,4
43920,1,1
3047,6,4
87839,20,4
71252,6,4
117852,11,4
110322,28,4
86680,11,4
18954,4,4
34745,1,1
26500,4,4
122124,7,4
115236,0,4
80371,1,4
98457,7,4
29135,4,4
34921,26,4
50092,10,1
104930,1,1
71955,4,4
49062,4,4
46630,25,4
93208,28,4
105144,3,4
7760,17,4
77443,9,4
49344,4,4
29247,4,4
60015,1,1
91885,9,4
92771,3,4
64905,20,4
45894,21,4
38205,4,4
103645,25,4
67440,6,4
43710,8,4
69173,3,4
42461,1,1
36013,4,4
90765,16,4
82571,5,4
108376,4,4
524,4,4
37715,1,4
105960,28,4
31190,24,4
59260,4,4
3292,1,1
105691,4,4
15756,6,4
121879,5,4
34190,9,1
72906,14,4
44272,26,4
3674,5,1
109382,7,4
28838,26,4
98222,7,4
108074,11,4
29111,9,4
10551,8,4
91327,6,4
52901,14,4
84592,1,1
104964,12,4
103924,28,4
104103,4,4
60544,1,1
111333,11,4
15257,1,1
44995,15,4
28153,11,4
69691,1,1
68715,10,4
50875,11,4
32582,7,4
51278,1,1
76580,25,4
101707,4,4
99663,4,4
67725,4,4
69342,22,4
39966,23,4
97297,15,1
38456,28,4
24768,2,4
67765,12,1
48496,23,4
84955,13,4
108885,25,4
73722,10,10
72033,4,4
56954,4,4
120365,13,4
37767,1,1
112242,18,4
106467,20,4
53069,4,4
6201,5,4
116968,10,4
97004,11,4
90616,11,4
119842,11,4
13393,1,1
107362,8,1
25330,0,4
72568,4,4
3132,13,4
71141,25,4
44074,1,4
116224,12,4
37810,7,4
5020,4,4
11006,4,4
79073,16,4
86972,29,4
56082,22,4
122955,20,4
118704,17,4
84890,1,1
13726,2,4
95848,25,4
49163,24,4
116071,7,4
119128,12,4
79825,5,1
69200,9,1
35799,4,4
98346,15,4
50777,25,4
118779,20,4
120079,28,4
99829,13,4
66053,11,4
78936,7,4
80697,4,4
70745,12,4
106741,4,4
13709,7,4
37866,4,4
79418,13,4
56380,26,4
124642,23,4
53429,4,4
92530,17,4
3116,4,4
103112,9,1
82826,10,4
28472,26,4
89892,11,4
124104,18,4
64464,4,4
87449,28,4
7278,4,4
50045,4,4
80088,1,4
97692,25,4
18887,12,4
72000,1,4
60651,4,4
48441,27,4
20648,9,4
31333,4,4
30787,9,4
75996,16,4
124380,0,4
100514,23,4
111570,16,4
102415,4,4
112427,25,4
74614,26,4
60230,4,4
23080,23,4
16316,4,4
63395,27,1
28056,1,4
23857,4,4
7895,4,4
7302,5,4
21624,23,1
288,4,4
45011,4,4
33767,4,4
86101,1,1
16232,2,4
33331,6,4
79055,4,4
116570,28,4
88512,11,4
47056,29,4
51456,6,4
110477,25,4
27576,4,4
96149,3,4
112315,28,4
18726,2,4
34375,4,4
15440,9,4
64846,8,4
33802,4,4
56476,27,4
94872,15,4
111458,8,4
96757,23,4
91776,11,4
68986,9,4
28654,4,4
42168,22,1
36506,10,4
119860,20,4
120792,1,1
56226,9,4
40608,4,4
56664,4,4
93046,4,4
37562,4,4
106916,6,4
63536,13,4
106644,1,4
93218,28,4
21006,9,4
37870,4,4
46498,20,20
80341,1,1
90010,9,4
17008,2,4
52014,4,4
74983,5,4
21693,1,4
102190,29,4
51433,4,4
102934,11,4
100538,9,4
8375,4,4
42247,4,4
88317,1,4
55987,14,4
22726,23,4
17247,4,4
70170,1,1
101631,4,4
66949,9,4
70303,1,1
91691,0,4
70552,25,4
62783,6,4
106678,11,4
99792,25,4
27191,20,4
57810,4,4
92730,9,4
108711,4,4
90656,28,4
83215,1,1
93168,7,4
99945,1,1
28816,4,4
40350,20,4
34863,6,1
21089,4,4
118598,22,4
88374,1,1
42390,4,4
4362,1,1
38146,10,4
53924,1,4
943,9,1
93488,20,4
24909,13,4
59190,0,4
55445,26,4
68644,4,4
91605,5,1
6261,1,1
70785,14,4
124832,7,4
124615,3,4
122648,13,4
86228,7,4
102096,9,4
68473,4,4
36093,20,4
38486,1,1
70230,11,4
55577,1,1
102051,24,25
39667,23,4
47353,0,4
38265,1,1
33599,4,4
6662,17,4
77503,11,4
90617,4,4
103697,15,4
101741,28,4
102365,28,4
6392,1,1
40322,4,4
117786,23,4
105998,5,4
94173,12,4
44026,4,4
116991,1,1
60224,7,4
31853,4,4
120138,1,1
36402,4,4
90690,9,4
116399,12,4
34461,1,1
63223,4,4
93707,4,4
71228,4,4
98815,25,4
107888,30,4
65531,4,4
73280,7,4
63875,4,4
28501,14,4
2344,4,4
111123,29,4
35190,9,4
34772,4,4
123370,29,4
7594,1,4
44463,1,1
20084,1,1
73775,11,4
100583,11,4
92233,25,4
73964,4,4
103043,10,4
63961,10,4
12082,20,1
48950,17,4
9423,8,4
88049,15,4
52538,26,4
98777,3,4
110770,15,4
30572,1,1
123474,4,4
36781,1,1
113476,15,4
96632,30,1
756,1,1
114213,4,4
122104,3,4
67205,4,4
86725,6,4
22571,4,4
94630,15,4
111556,10,4
65487,4,4
80099,4,4
107359,25,4
50569,15,4
114343,10,4
36862,9,4
85323,26,4
76378,1,1
106024,15,4
48930,9,1
93118,30,1
88937,9,1
122346,7,4
11895,7,1
43900,4,4
5831,10,4
13852,5,4
72324,11,4
61459,1,1
94497,11,4
14666,2,4
120957,25,4
91342,4,4
92863,25,1
96215,9,1
77251,24,4
69355,4,4
61059,25,4
46658,4,4
62291,1,4
109350,7,4
107676,20,4
28627,4,4
5603,4,4
81916,4,4
61757,13,4
96298,30,4
119159,4,4
35824,4,4
110416,3,4
26420,26,4
91422,29,4
90980,25,4
110474,11,4
97595,4,4
46184,4,4
71593,25,4
66765,4,4
84004,10,4
111834,4,4
37518,4,4
94226,4,4
93508,0,4
95030,4,4
117773,4,4
15923,4,4
10475,18,4
3831,2,4
77645,27,4
30315,13,4
83341,19,4
2603,4,4
117527,25,4
18333,20,4
6757,4,4
54114,4,4
62387,9,4
79881,4,4
49171,9,4
75825,1,1
63167,26,4
66811,4,4
72167,1,1
23186,4,4
11557,8,4
27602,9,1
75861,11,4
83882,5,4
65331,13,4
81392,24,4
91629,15,4
27471,21,4
28197,7,4
121485,12,1
95592,10,4
19370,4,4
74079,26,4
56062,4,4
29976,25,4
50239,9,4
91520,4,4
14421,7,4
119118,4,4
27456,4,4
33280,1,4
116207,25,4
29505,4,4
56975,26,4
90785,15,1
29719,26,4
121062,27,25
94125,12,4
84409,24,1
22481,4,4
103036,5,4
69352,4,4
91388,4,4
124929,1,1
87152,1,1
7380,14,4
97374,25,4
17056,4,4
61019,6,4
99193,1,1
110789,10,4
64906,9,4
45773,26,4
40335,0,4
85626,13,4
73286,14,4
94821,5,4
69566,6,4
78022,9,1
75936,11,4
85742,0,4
52738,4,4
34530,4,4
49906,3,4
10329,4,4
85718,1,1
78005,25,4
62801,4,4
98294,15,4
14236,23,4
118630,30,4
45844,4,4
81343,4,4
19824,4,4
27674,21,4
32248,9,4
50077,25,4
47348,1,1
70755,14,4
122674,30,4
880,4,4
69257,28,4
52593,27,4
25023,8,4
20832,11,4
19878,1,1
64088,1,1
59703,4,4
80343,4,4
8403,1,4
115890,4,4
10507,0,4
62994,9,4
90142,11,4
92161,25,4
6856,1,1
122375,0,4
120366,11,1
97527,28,4
7628,22,4
113163,25,4
58588,26,4
39684,9,4
3085,4,4
35588,8,4
14594,1,4
22270,24,1
68364,21,1
14257,22,4
40191,4,4
90314,6,4
30522,4,4
17525,2,4
34441,8,4
93206,1,1
52867,8,4
3559,4,4
88180,23,4
43500,3,4
15039,4,4
26101,9,4
27270,26,1
76633,26,4
60086,27,4
15480,25,4
20279,25,4
34174,5,1
99114,4,4
107143,1,1
124394,10,4
10122,8,4
25283,4,4
81781,10,4
30097,21,4
83125,5,4
20473,4,4
114671,4,4
61337,4,4
45518,5,4
81509,25,25
16706,9,4
1836,7,1
69923,1,1
111429,13,4
67601,5,1
52610,4,4
58416,4,4
114231,11,4
77690,9,4
91410,7,4
74766,28,4
7781,7,4
15442,2,4
1480,13,4
39345,21,4
27067,6,4
96989,3,4
61034,4,4
19729,6,4
98625,28,4
87714,3,4
72544,10,4
77436,19,4
34430,8,1
76010,25,25
117848,3,4
110743,18,4
5540,13,4
91933,12,4
80991,26,4
63362,21,1
15731,20,4
42194,4,4
111902,28,4
72469,13,1
74814,6,4
51465,13,4
28441,10,4
80963,9,1
34943,1,1
36383,1,1
66044,4,4
19147,4,4
54806,10,1
38544,24,4
37995,11,4
14882,7,4
89635,4,4
100902,25,4
116487,8,1
70952,5,4
34916,8,4
95276,25,4
63384,25,25
44681,4,4
97640,12,4
86215,12,1
10171,4,4
48701,1,4
117175,4,4
54897,4,4
61007,9,4
47151,11,4
64369,4,4
109630,29,4
99863,6,4
36403,4,4
62452,1,1
19980,4,4
22351,23,4
96900,19,4
23619,2,4
10417,6,4
73327,5,4
42569,4,4
52422,4,4
72066,9,4
55384,4,4
51859,9,4
122525,4,4
102560,25,4
12066,4,4
96325,4,4
54308,26,4
86577,1,1
42896,10,4
28632,16,4
44424,11,4
56002,9,4
48224,26,4
59522,7,4
12680,9,4
5317,10,1
110900,0,4
91769,4,4
114657,8,4
98945,1,4
105351,1,4
11846,9,4
33113,4,1
86529,4,4
101688,9,4
31621,1,1
62606,14,4
98029,28,4
107301,23,4
5288,2,4
80953,20,4
120683,23,4
115013,1,4
79246,1,1
38788,7,1
118561,11,4
27237,4,4
63068,30,4
56140,10,4
82134,4,4
124790,5,4
15476,9,4
93931,4,4
117573,4,4
103817,20,4
33271,4,4
80526,4,4
35871,4,4
75747,4,4
34468,21,4
117339,1,1
112189,30,1
9037,4,4
73021,10,4
93752,12,4
12450,8,4
60311,4,4
52478,1,1
39000,26,4
3208,1,4
70150,14,4
24954,1,1
14194,1,4
35106,4,4
73064,10,4
49523,23,4
58610,13,4
51229,16,4
34625,4,4
96966,11,4
118172,11,4
44235,11,4
85113,27,4
31724,4,4
118500,1,1
35787,1,4
102711,25,4
100858,4,4
47393,4,4
38109,20,4
100182,25,25
108223,11,4
14682,1,1
111743,25,4
718,4,4
43807,17,1
19418,23,4
46290,4,4
54246,20,4
53899,9,4
123609,1,1
31690,6,4
13474,1,1
58410,4,4
116052,7,4
55780,4,4
116061,11,4
9658,4,4
118653,19,4
110413,25,4
42126,4,4
57365,12,4
22644,4,4
105676,20,4
78482,12,4
98184,24,4
73929,14,4
120832,29,4
63520,23,4
77956,6,1
41080,4,4
64030,14,4
59793,9,4
21941,2,4
116949,18,4
108277,15,4
11078,2,4
90246,29,1
51844,20,1
45808,1,1
119175,6,4
16408,4,4
97923,30,4
1458,13,1
80191,20,1
4190,4,4
27019,4,4
28447,4,4
34456,22,1
89177,11,4
124205,22,1
6501,4,4
112923,1,1
112176,30,4
93081,11,4
3309,1,1
96971,7,4
70694,27,4
24706,21,1
37421,25,4
45516,1,1
8452,3,4
19730,4,4
107423,12,4
114227,30,4
23,2,4
47144,4,4
102531,4,4
55273,6,1
46239,1,1
92339,9,1
119743,4,4
27697,21,4
113027,29,4
14841,1,1
60001,10,4
44457,4,4
79189,4,4
73514,3,4
15618,4,4
17382,4,4
33300,9,4
110424,27,4
71381,1,4
63466,4,4
121602,12,1
65371,12,1
123623,4,4
91538,1,1
85449,4,4
119470,28,4
25520,6,4
50655,1,1
99978,28,4
105102,30,4
15922,4,4
10639,9,4
27271,4,4
4935,4,4
58296,3,4
105650,11,4
123648,30,4
6299,1,1
50538,6,4
118235,1,4
65380,10,4
98810,30,4
37105,1,1
66552,23,4
38189,4,4
95243,29,1
45300,4,4
8589,4,4
102220,1,1
75964,8,4
23099,2,4
26310,12,4
40899,4,4
93793,28,4
41735,6,4
22071,27,4
86241,3,4
104752,23,4
90324,28,4
27421,7,4
123768,1,1
61368,25,4
70862,1,1
77298,4,4
11671,9,4
114466,1,1
123840,23,4
111772,10,4
19313,20,1
95526,30,4
84420,4,4
104704,4,4
117399,19,4
18718,18,4
102921,4,4
2762,14,4
119143,4,4
12266,4,4
86304,10,4
68152,12,4
43972,25,4
120371,4,4
111764,4,4
68884,20,4
117903,3,4
44997,26,4
120490,1,1
25756,2,4
60956,25,4
28588,21,4
38730,4,4
93484,19,4
10732,11,4
46012,1,4
98773,16,4
112211,28,4
114544,4,4
104487,5,4
69664,1,1
79357,21,4
52312,1,1
94555,24,4
60177,25,4
47747,1,4
105531,25,4
103759,6,4
14660,4,4
58469,1,1
87956,4,4
95217,16,4
109074,7,4
111646,28,4
3891,4,4
23546,2,4
89936,19,4
115601,25,4
99569,25,4
67139,21,4
108129,23,4
33764,4,4
50915,4,4
25084,20,4
105479,27,1
56166,16,4
18682,1,4
54829,1,1
29828,4,4
28342,4,4
27520,4,4
4764,9,4
101202,23,4
105336,19,4
115150,13,1
78555,25,4
11425,8,4
66295,11,4
48769,27,4
57561,26,4
69637,4,4
25206,2,4
50359,26,4
72451,11,4
25129,11,4
44426,7,4
33404,4,4
79492,15,4
98338,20,4
88819,4,4
102731,23,4
18630,2,4
27756,5,4
91223,30,4
79346,11,4
62202,11,4
33954,4,4
34549,4,4
62700,4,4
80114,4,4
123271,28,4
62500,17,4
124099,3,4
4269,4,4
74166,13,4
122068,8,1
92909,25,4
29972,4,4
5875,4,4
111063,1,1
75890,4,4
116606,9,4
15984,3,4
44155,4,4
90864,15,4
88125,11,4
88168,30,4
37833,8,4
38925,4,4
53321,4,4
13247,2,4
2713,4,4
28034,1,1
97157,8,4
100549,11,4
107965,1,1
48510,4,4
75065,4,4
86848,30,4
109462,1,4
78841,5,4
32094,4,4
26545,25,4
9368,6,4
78788,4,4
91304,3,4
3398,9,4
22589,4,4
74932,19,4
108845,11,4
34039,13,4
100759,25,4
67017,20,4
31861,26,4
14368,4,4
88681,6,4
14486,4,4
121032,30,4
23072,9,4
63070,11,4
92695,4,4
41956,4,4
1228,13,4
28216,25,4
52177,13,4
9506,2,4
42615,4,4
72464,4,4
112532,1,4
117400,28,4
27645,4,4
55855,4,4
47122,16,4
11175,4,4
63629,4,4
117298,30,4
118966,15,4
111172,25,4
89970,16,1
41261,26,4
94443,1,1
49933,8,4
65486,5,4
113426,7,4
61873,1,4
25320,14,4
104067,19,4
96209,23,4
51487,24,4
105696,3,4
21431,25,4
842,1,1
9751,21,4
51904,4,4
84070,25,4
93713,15,4
46377,4,4
75570,11,4
15348,2,4
89681,28,4
73011,4,4
119644,25,4
40493,18,4
56631,9,9
87209,25,4
17738,9,4
116546,15,4
39549,20,4
87698,1,1
4634,11,4
31824,8,4
106682,22,1
77691,10,4
99778,9,1
86503,15,4
15393,4,1
30820,7,4
80569,5,4
102803,3,4
33771,4,4
67430,11,4
108363,4,4
78544,29,4
79101,10,4
54676,4,4
62889,11,4
71297,4,4
32141,1,1
53786,6,4
37055,4,4
47444,4,4
512,1,4
30333,18,4
17254,4,4
16223,4,4
107068,25,4
41977,26,4
83407,26,4
109461,15,4
11854,5,4
42766,26,4
84550,6,4
1448,6,4
120782,9,4
115507,29,4
115514,16,4
87203,1,4
108416,9,4
16397,4,4
4724,10,4
48174,1,4
79994,4,4
62561,5,4
60274,8,4
81261,5,4
109489,28,4
99698,0,4
118968,1,4
12314,24,4
16131,4,4
44762,4,4
71413,22,4
68864,11,4
21229,4,4
33928,4,4
119888,9,4
11134,1,1
70042,1,4
94544,30,4
118442,27,4
100458,1,1
1568,1,1
28499,25,4
28079,1,4
39456,22,4
21550,25,4
7457,9,4
43561,1,4
41071,26,4
112725,4,4
63345,4,4
33212,1,1
61884,25,4
77423,14,4
68204,10,1
106469,3,4
119161,20,4
105999,30,4
30969,4,4
105826,25,4
19664,4,4
116257,4,4
79863,4,4
34023,5,4
58208,23,4
7134,4,4
25082,4,4
77046,1,4
81003,1,1
85608,1,1
45235,4,4
117969,16,4
55901,7,4
62997,29,4
28053,4,4
109008,25,4
63030,4,4
42799,1,1
25375,2,4
124633,15,4
33555,5,4
90562,28,4
103118,9,4
38168,26,4
16604,1,4
41363,4,4
30463,26,4
47641,4,4
42128,4,4
38001,4,4
48527,1,1
119402,9,4
109574,22,4
99686,28,4
87584,24,4
26342,4,4
18454,1,4
104284,27,4
94339,29,4
7206,4,4
102497,9,4
94904,23,4
112682,4,4
49732,26,4
109456,28,4
50427,1,1
96581,11,1
23489,6,1
40341,0,4
45768,8,4
79975,4,4
99507,30,4
42284,25,4
110906,1,1
19211,1,1
108068,16,4
57891,10,4
64011,0,4
9284,15,4
49003,10,4
47205,8,1
104399,25,4
59338,27,1
20958,22,1
97283,20,4
71858,4,4
6981,16,4
72086,22,1
74959,0,4
3752,9,4
106861,30,4
37789,4,4
113403,12,4
102,1,4
84384,15,4
92405,25,4
80581,5,1
109068,3,4
42813,4,4
48992,8,4
49218,17,1
62246,10,4
103640,15,4
24345,4,4
37802,26,4
482,4,4
19325,2,26
13561,4,4
111666,5,4
55179,5,4
37989,7,4
98861,23,4
55629,3,4
44032,4,4
118788,28,4
118658,8,4
51816,9,1
53104,4,4
41554,11,4
106384,24,4
84800,4,4
81403,13,4
111111,11,4
21808,4,4
43589,4,4
31329,10,4
27448,1,1
58083,26,4
17082,4,4
69983,1,1
117997,11,4
42737,8,4
23040,4,4
102976,18,4
64524,14,4
123222,20,4
114345,9,4
27008,1,4
117008,0,4
86756,25,4
116264,11,4
55345,23,4
13865,9,1
61661,12,4
26753,1,4
45655,27,4
71003,12,4
66850,15,4
46858,4,4
123272,1,4
75420,4,4
106058,8,4
71394,17,1
104480,12,4
37946,5,4
88647,19,4
8642,2,4
5047,4,4
41803,4,4
96540,1,1
77309,1,4
105834,8,4
92711,9,4
55907,1,1
78559,7,4
81064,4,4
102768,1,1
26721,4,4
60580,6,1
10205,17,4
45336,6,4
109004,4,4
28347,4,4
44571,1,1
57111,16,4
25182,4,4
20499,8,1
23837,24,1
116344,15,4
73499,4,4
50501,1,4
28843,4,4
18997,25,4
59448,9,4
28455,4,4
84894,4,4
35962,21,4
45889,5,1
66518,4,4
30986,25,4
90672,29,4
3746,2,4
40991,4,4
2148,3,4
99831,4,4
24001,4,4
58840,30,4
106457,25,4
21567,4,4
108200,4,4
26159,4,4
39039,3,4
14442,4,4
4442,9,1
31936,1,4
39501,5,4
124708,15,4
32072,4,4
81628,15,4
15403,25,4
12825,25,4
31395,9,4
36372,4,4
88642,1,1
24751,2,4
123699,25,4
72268,23,4
65396,0,4
79699,26,4
75789,1,4
37960,5,4
26334,4,4
92670,11,4
98899,4,4
4285,8,4
6188,4,4
979,13,4
95843,25,4
78882,10,4
8156,4,4
7290,1,4
44011,1,4
60875,4,4
121555,24,4
97629,15,4
14845,4,4
94911,4,4
89975,1,1
102713,5,4
10894,7,4
91546,24,4
107555,16,4
90144,11,4
36470,7,4
21772,4,4
50453,21,4
122840,11,4
54350,11,4
19669,20,4
111872,3,4
75674,14,4
52038,6,4
113162,25,4
86099,1,1
92482,25,25
74946,4,4
15047,4,4
61106,19,4
114279,11,4
100535,10,4
102610,30,4
113489,20,4
